latitude,longitude,quarter,year,sum_etage_hors_sol,sum_nombre_logement,nombre_logement_per_population,avg_annee_construction,sum_superficie_terrain,area,area_per_population,population,dwellings,dwellings_per_population,households,households_per_population,averagehouseholdsize,averageage,averagesizeofcensusfamilies,workers,workers_per_population,caserne_count,incendie_count,sum_superficie_batiment,superficie_batiment_per_population,incendie_count_last_100,incendie_count_last_300,alarm_incendie_count_last_100,total_crimes_last_100,vols_count_last_100,mefait_count_last_100,vol_de_vehicule_count_last_100,introduction_count_last_100,infractions_entrainant_count_last_100
45.45,-73.75,1,2020,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,2,7,0,1,2,0,0
45.45,-73.75,2,2020,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,3,10,0,1,5,2,0
45.45,-73.75,3,2020,304,273,0.53424657534246578,1963.71,170072,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,47958,93.851272015655582,0,0,1,5,0,2,1,1,0
45.45,-73.74,1,2015,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,1,112470,220.09784735812133,1,1,0,7,0,0,5,0,0
45.45,-73.74,2,2015,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,1,1,2,31,1,2,20,2,0
45.45,-73.74,3,2015,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,1,1,19,2,1,7,3,0
45.45,-73.74,4,2015,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,1,5,21,0,2,13,0,0
45.45,-73.74,1,2016,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,6,24,0,1,17,1,0
45.45,-73.74,2,2016,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,7,22,0,3,12,3,0
45.45,-73.74,3,2016,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,4,24,0,3,18,2,0
45.45,-73.74,4,2016,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,8,17,2,0,10,2,0
45.45,-73.74,1,2017,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,6,23,6,1,8,1,0
45.45,-73.74,2,2017,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,3,10,2,0,5,0,0
45.45,-73.74,3,2017,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,2,8,0,2,4,1,0
45.45,-73.74,4,2017,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,6,12,1,4,3,2,0
45.45,-73.74,1,2018,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,8,13,0,2,4,2,0
45.45,-73.74,2,2018,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,2,18,0,4,6,4,0
45.45,-73.74,3,2018,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,8,12,0,4,2,5,0
45.45,-73.74,4,2018,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,1,112470,220.09784735812133,0,0,6,14,0,3,4,4,0
45.45,-73.74,1,2019,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,1,1,5,10,0,3,3,0,0
45.45,-73.74,2,2019,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,1,6,8,0,3,2,1,0
45.45,-73.74,3,2019,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,1,1,11,2,0,5,1,0
45.45,-73.74,4,2019,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,2,9,2,1,3,1,0
45.45,-73.74,1,2020,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,4,16,2,3,9,0,0
45.45,-73.74,2,2020,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,1,9,0,2,4,1,0
45.45,-73.74,3,2020,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,1,2,0,0,1,1,0
45.45,-73.74,4,2020,210,357,0.69863013698630139,1966.07,310150,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,1,0,112470,220.09784735812133,0,0,0,13,1,0,3,4,0
45.45,-73.73,1,2015,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,1,1,0,0,0,0,0
45.45,-73.73,2,2015,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,8,21,0,0,3,11,0
45.45,-73.73,3,2015,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,4,20,0,1,2,11,0
45.45,-73.73,4,2015,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,7,16,0,1,1,8,0
45.45,-73.73,1,2016,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,2,18,0,0,0,7,0
45.45,-73.73,2,2016,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,6,6,0,0,2,0,0
45.45,-73.73,3,2016,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,6,6,0,0,3,1,0
45.45,-73.73,4,2016,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,8,7,1,1,2,3,0
45.45,-73.73,1,2017,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,6,8,0,1,1,3,0
45.45,-73.73,2,2017,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,4,9,0,4,2,2,0
45.45,-73.73,3,2017,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,2,138744,271.51467710371821,1,1,5,15,0,3,5,5,0
45.45,-73.73,4,2017,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,2,2,1,8,0,1,1,6,0
45.45,-73.73,1,2018,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,2,2,9,0,1,3,5,0
45.45,-73.73,2,2018,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,2,3,7,0,1,4,1,0
45.45,-73.73,3,2018,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,2,7,0,0,2,3,0
45.45,-73.73,4,2018,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,8,11,0,1,6,2,0
45.45,-73.73,1,2019,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,7,9,0,1,4,2,0
45.45,-73.73,2,2019,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,2,5,0,0,2,1,0
45.45,-73.73,3,2019,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,1,138744,271.51467710371821,1,1,8,3,0,0,1,0,0
45.45,-73.73,4,2019,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,1,1,7,4,0,0,2,1,0
45.45,-73.73,1,2020,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,1,1,4,0,2,1,0,0
45.45,-73.73,2,2020,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,1,2,6,0,2,0,1,0
45.45,-73.73,3,2020,823,697,1.3639921722113504,1995.28,643634,8.48532,0.0166053228962818,511,215,0.42074363992172209,209,0.4090019569471624,2.4,41.2,2.8,185,0.36203522504892366,0,0,138744,271.51467710371821,0,0,3,5,0,2,0,0,0
45.45,-73.72,1,2015,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,0,2,9,0,0,3,1,0
45.45,-73.72,2,2015,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,0,7,22,0,2,5,4,0
45.45,-73.72,3,2015,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,1,192618,350.85245901639342,1,1,5,9,1,2,1,3,0
45.45,-73.72,4,2015,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,1,1,10,13,2,4,2,3,0
45.45,-73.72,1,2016,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,1,10,22,1,3,1,12,0
45.45,-73.72,2,2016,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,1,8,7,0,1,0,5,0
45.45,-73.72,3,2016,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,0,4,15,0,4,2,7,0
45.45,-73.72,4,2016,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,1,192618,350.85245901639342,0,0,4,10,0,4,0,6,0
45.45,-73.72,1,2017,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,1,1,11,4,0,3,0,0,0
45.45,-73.72,2,2017,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,1,192618,350.85245901639342,0,1,7,4,0,0,1,3,0
45.45,-73.72,3,2017,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,1,2,5,7,0,3,0,3,0
45.45,-73.72,4,2017,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,1,4,3,0,0,0,2,0
45.45,-73.72,1,2018,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,1,192618,350.85245901639342,0,1,9,10,1,1,4,4,0
45.45,-73.72,2,2018,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,1,192618,350.85245901639342,1,1,10,7,0,2,2,2,0
45.45,-73.72,3,2018,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,1,2,11,8,0,2,1,2,0
45.45,-73.72,4,2018,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,2,192618,350.85245901639342,0,2,5,5,1,1,1,2,0
45.45,-73.72,1,2019,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,2,3,5,5,1,0,1,2,0
45.45,-73.72,2,2019,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,1,192618,350.85245901639342,1,3,6,9,0,1,2,5,0
45.45,-73.72,3,2019,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,1,3,9,7,0,1,2,3,0
45.45,-73.72,4,2019,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,1,10,6,1,1,3,1,0
45.45,-73.72,1,2020,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,1,8,12,1,1,1,1,0
45.45,-73.72,2,2020,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,3,192618,350.85245901639342,0,0,4,11,0,1,2,1,0
45.45,-73.72,3,2020,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,3,3,7,7,1,2,1,0,0
45.45,-73.72,4,2020,794,1141,2.0783242258652095,1974.44,525057,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,192618,350.85245901639342,0,3,3,6,0,0,1,1,0
45.45,-73.71,1,2015,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,1,97076,176.82331511839709,0,0,0,1,0,0,0,1,0
45.45,-73.71,2,2015,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,1,1,2,1,0,0,0,1,0
45.45,-73.71,3,2015,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,1,5,5,0,2,0,1,0
45.45,-73.71,4,2015,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,1,5,5,0,0,1,2,0
45.45,-73.71,1,2016,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,1,2,0,0,0,2,0
45.45,-73.71,2,2016,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,5,6,0,0,3,2,0
45.45,-73.71,3,2016,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,6,3,0,1,0,2,0
45.45,-73.71,4,2016,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,6,8,0,2,1,4,0
45.45,-73.71,1,2017,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,2,3,0,1,1,1,0
45.45,-73.71,2,2017,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,4,2,0,0,0,2,0
45.45,-73.71,3,2017,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,4,2,0,0,0,2,0
45.45,-73.71,4,2017,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,9,3,0,0,1,2,0
45.45,-73.71,1,2018,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,2,1,0,0,1,0,0
45.45,-73.71,2,2018,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,1,2,0,0,0,2,0
45.45,-73.71,3,2018,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,3,3,0,0,1,1,0
45.45,-73.71,4,2018,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,7,2,0,0,0,1,0
45.45,-73.71,1,2019,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,4,0,0,0,0,0,0
45.45,-73.71,2,2019,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,7,0,0,0,0,0,0
45.45,-73.71,3,2019,609,308,0.56102003642987253,1954.59,374140,7.30582,0.013307504553734062,549,277,0.50455373406193083,237,0.43169398907103823,2.3,34.5,3.2,125,0.22768670309653916,0,0,97076,176.82331511839709,0,0,2,2,0,0,1,0,0
